record_id,production_date,timestamp,production_line,product_code,operator_id,attenuation_db_km,core_diameter_um,tensile_strength_mpa,temperature_c,draw_speed_m_min,throughput_m,defect_flag,_injected_issue
f3de13eb-9ef2-4ed9-99b6-3a33448ef782,2026-06-06,2026-06-06T11:51:30,LINE-A,OM3-50,OP-103,0.312,8.038,893.1,24.41,1194.1,4953.0,0,
89921be2-3745-4880-ae48-f0489e40ba5e,2026-06-06,2026-06-06T12:01:57,LINE-C,OM4-50,OP-101,0.2224,8.353,857.1,23.57,1063.5,-19.0,0,negative_throughput
8d840649-531e-464d-9182-b8dd62ba9258,2026-06-06,2026-06-06T10:43:06,LINE-A,DSF-1550,OP-104,0.223,8.544,834.3,20.3,1043.0,3117.0,0,
34003c0f-ec63-4d66-bf46-3e5e8928f9c7,2026-06-06,2026-06-06T09:38:30,LINE-B,OM4-50,OP-102,0.3231,9.484,867.6,23.98,1103.4,4572.0,0,
9e1cb584-9d23-4cfe-b4a1-2708340edc9d,2026-06-06,2026-06-06T10:03:12,LINE-C,DSF-1550,OP-101,0.3295,8.911,702.2,21.82,902.0,4610.0,0,
f05abc62-ffc6-4319-976c-2ab6ca9bfecc,2026-06-06,2026-06-06T12:15:15,LINE-A,OM3-50,OP-101,0.2105,8.635,719.7,19.36,846.5,2617.0,0,
1456d582-b97f-4fc1-b8db-b067b13df9e0,2026-06-06,2026-06-06T06:49:24,LINE-B,DSF-1550,OP-101,0.3001,8.981,709.0,21.03,1171.9,1059.0,0,
683ae42e-137b-440d-b2c7-c36aaae0ff31,2026-06-06,2026-06-06T08:46:15,LINE-B,OM4-50,OP-103,0.2539,8.787,722.6,24.59,1199.5,4978.0,0,
ada740ee-9264-43d5-96bd-e00d0c4f7540,2026-06-06,2026-06-06T07:41:39,LINE-B,OM3-50,OP-104,0.2825,8.876,855.8,22.23,904.0,1866.0,1,
78233e36-37ee-42c7-b2c0-4c35ce953633,2026-06-06,2026-06-06T09:57:30,LINE-B,SMF-28,OP-101,0.2641,8.818,820.5,22.05,955.8,460.0,0,
f3e22ed0-ab3c-4c5c-827f-4d7060014d37,2026-06-06,2026-06-06T09:48:57,LINE-C,SMF-28,OP-104,0.3422,8.736,771.2,22.47,1060.2,4557.0,0,
f3be28b5-bd89-4646-8b3d-36ebba680c64,2026-06-06,2026-06-06T06:02:51,LINE-C,DSF-1550,OP-102,0.3126,8.424,707.3,23.99,870.0,207.0,0,
ad622487-b321-4b76-a75f-dd30167f4ada,2026-06-06,2026-06-06T08:45:18,LINE-C,DSF-1550,OP-103,0.3464,9.394,883.9,20.71,910.0,3342.0,0,
ee59d9e6-c9da-406a-91bc-79bb20fdb780,2026-06-06,2026-06-06T11:25:51,LINE-B,OM4-50,OP-101,0.1811,9.174,788.3,22.28,1052.3,-472.0,0,negative_throughput
0198fb39-fbee-41d3-8bd1-7c3625062e42,2026-06-06,2026-06-06T13:09:24,LINE-B,OM3-50,OP-103,0.3195,8.617,743.8,20.71,1090.4,2964.0,0,
ee145f3f-6ad0-47ad-ab6e-a4ff7637aee7,2026-06-06,2026-06-06T06:04:45,LINE-B,SMF-28,OP-104,0.3361,9.171,765.9,23.65,857.3,2435.0,0,
7458e823-254f-450a-b849-e13a92725cc5,2026-06-06,2026-06-06T12:59:54,LINE-B,DSF-1550,OP-102,0.3263,9.07,703.2,20.0,1094.8,3062.0,0,
057641fc-6981-4368-9a9c-26a41e6cf85e,2026-06-06,2026-06-06T08:32:00,LINE-A,SMF-28,OP-104,0.3117,8.915,847.5,22.69,971.1,4190.0,0,
6cf842db-db9f-460e-8758-45e75cb8e9f7,2026-06-06,2026-06-06T07:03:39,LINE-B,OM4-50,OP-103,0.2364,8.232,773.7,24.0,1077.6,-98.0,0,negative_throughput
18977b3c-ea61-4332-bae2-a931a38c5130,2026-06-06,2026-06-06T09:35:39,LINE-B,SMF-28,OP-101,0.2406,8.631,755.4,24.74,974.9,1702.0,0,
ac12c85d-ec1f-44e5-a431-43bb3e088ac4,2026-06-06,2026-06-06T08:35:48,LINE-B,,OP-101,0.2674,9.112,772.7,18.42,1037.8,2010.0,0,null_product
63f7895b-e4a8-49e4-98db-3d09a22f3eff,2026-06-06,2026-06-06T08:19:39,LINE-C,OM3-50,OP-102,0.2969,8.701,864.8,24.12,938.7,1610.0,0,
c9fbd7b2-98c9-4b56-85a5-197b5858f0b9,2026-06-06,2026-06-06T06:03:48,LINE-A,OM4-50,OP-103,0.2786,9.028,869.7,20.97,841.7,2250.0,0,
c924f4df-efb4-4c14-b2d3-950bfc9d087c,2026-06-06,2026-06-06T07:09:21,LINE-B,DSF-1550,OP-101,0.2672,8.846,823.9,24.59,974.0,1583.0,0,
f024ed44-c67a-4183-be63-968f3ff20dd2,2026-06-06,2026-06-06T11:30:36,LINE-A,OM4-50,OP-101,0.1942,8.897,736.3,20.33,978.3,469.0,0,
923744fb-d5ee-499b-a31a-dd5d98d32be6,2026-06-06,2026-06-06T10:24:06,LINE-A,DSF-1550,OP-104,0.2537,8.819,866.1,19.24,1040.5,3169.0,0,
2808fc0f-5e60-4bee-b072-9bed3aefccc5,2026-06-06,2026-06-06T08:29:09,LINE-C,OM4-50,OP-104,0.2131,8.383,895.8,18.45,993.3,935.0,0,
d8fce2c2-c32c-40ea-aa4c-b59833bf2cb7,2026-06-06,2026-06-06T10:52:36,LINE-C,,OP-104,0.2184,8.793,802.3,23.17,1054.0,4480.0,0,null_product
c41fd58b-2924-4f8c-ba6b-0d1131982d7a,2026-06-06,2026-06-06T07:30:15,LINE-C,SMF-28,OP-104,0.1946,9.38,731.2,24.14,810.8,2536.0,0,
07dfe5b4-2118-42d1-9d28-091e2eabb92b,2026-06-06,2026-06-06T06:18:03,LINE-A,DSF-1550,OP-104,0.2179,9.004,745.9,22.05,893.2,3900.0,0,
0c44884f-2908-4a1b-afd9-f4a5d6bb0102,2026-06-06,2026-06-06T12:47:33,LINE-A,SMF-28,OP-101,0.2576,8.865,791.9,20.48,834.5,227.0,0,
d82c7035-759b-4d0f-956b-879ef654938c,2026-06-06,2026-06-06T12:07:39,LINE-C,DSF-1550,OP-102,0.2072,8.257,703.4,18.35,929.5,1068.0,0,
cd0a0212-948c-4371-af8d-63b2aa0bb87e,2026-06-06,2026-06-06T06:57:57,LINE-C,OM3-50,OP-101,0.219,9.455,868.2,24.17,1133.8,938.0,0,
424412c0-bc85-435d-bb3f-27fd7947bd3d,2026-06-06,2026-06-06T09:33:45,LINE-B,OM4-50,OP-103,0.1868,8.223,701.7,22.29,1078.1,2628.0,0,
ce60f68f-fcd5-42ef-9367-fa71f5d5f6dc,2026-06-06,2026-06-06T07:01:45,LINE-B,DSF-1550,OP-103,0.2936,8.933,719.6,24.84,975.1,403.0,0,
7d9154e4-9281-4324-990e-c20f316e4da8,2026-06-06,2026-06-06T06:51:18,LINE-B,OM3-50,OP-102,0.3126,8.397,750.3,21.57,989.6,712.0,0,
e98c0d39-c9de-491e-914e-12c98c31629d,2026-06-06,2026-06-06T09:02:24,LINE-C,DSF-1550,OP-101,0.316,8.514,809.0,21.86,1166.6,2343.0,0,
cbecac1e-3937-48a7-9b58-41fbaedecebd,2026-06-06,2026-06-06T09:04:18,LINE-A,OM3-50,OP-101,0.315,8.169,815.2,20.22,1026.8,1901.0,1,
5aae4319-1d7f-4e70-9244-a43b09a501af,2026-06-06,2026-06-06T11:42:57,LINE-B,OM3-50,OP-104,0.1887,8.883,743.6,20.26,1108.8,3036.0,0,
d7ab0dc5-b04a-4c6c-8637-f14ed0e7cf47,2026-06-06,2026-06-06T09:15:42,LINE-B,OM3-50,OP-102,0.2874,8.695,856.4,20.66,967.5,1334.0,0,
a4402f45-66d4-42e6-b1ea-8f17029b2763,2026-06-06,2026-06-06T12:03:51,LINE-B,,OP-103,0.2677,8.895,730.0,19.87,848.5,864.0,0,null_product
ff1bc3df-be21-4b15-a11c-67ce3d73eb9b,2026-06-06,2026-06-06T11:29:39,LINE-B,OM4-50,OP-102,0.2943,8.179,738.1,19.51,989.0,2824.0,0,
2a8edd4f-9830-482d-8bf8-a2bcb8f9449e,2026-06-06,2026-06-06T10:06:03,LINE-A,OM3-50,OP-101,0.2137,9.483,812.5,18.3,1083.6,3941.0,0,
a89b119d-283b-48bc-9bbb-b39c004714c2,2026-06-06,2026-06-06T06:59:51,LINE-A,DSF-1550,OP-101,0.2451,9.124,859.7,20.46,904.9,2549.0,0,
ea06e501-99d1-4186-b180-e73d0286e217,2026-06-06,2026-06-06T07:46:24,LINE-B,OM3-50,OP-103,0.3263,8.16,723.4,23.63,818.9,1614.0,0,
3ac88a4f-429c-4265-83fc-80376cc8943c,2026-06-06,2026-06-06T08:36:45,LINE-C,OM3-50,OP-102,0.2065,9.358,755.9,22.9,1187.0,1337.0,0,
f06b17cf-a9d2-4231-9a03-a02913958db1,2026-06-06,2026-06-06T11:44:51,LINE-A,OM4-50,OP-104,0.2242,9.077,727.6,19.04,991.6,787.0,0,
b3bef99c-36d2-4f91-93b1-fdcd22fff43d,2026-06-06,2026-06-06T13:22:42,LINE-A,OM3-50,OP-101,0.1854,8.969,720.3,22.6,1151.6,2216.0,0,
f19c9fce-c587-4c82-9e76-d4cbdff7b58f,2026-06-06,2026-06-06T09:51:48,LINE-C,SMF-28,OP-101,0.3327,8.976,891.4,21.17,856.4,3954.0,0,
3abbec92-91e8-4119-8dd8-af1ec12782f5,2026-06-06,2026-06-06T11:06:51,LINE-C,OM3-50,OP-104,0.2227,8.237,800.0,23.08,992.2,1375.0,0,
afd14bd6-75a1-405a-9c8b-f01288a81982,2026-06-06,2026-06-06T09:21:24,LINE-B,OM4-50,OP-101,0.2489,8.037,882.9,19.36,860.2,757.0,0,
9755bdc2-f8d1-49c6-97e2-85ceb36d88cc,2026-06-06,2026-06-06T13:16:03,LINE-C,SMF-28,OP-101,0.2717,8.072,765.2,21.93,882.0,2168.0,0,
dbc99ef0-c4cd-4b95-9888-edaf189f2614,2026-06-06,2026-06-06T06:28:30,LINE-B,,OP-103,0.2588,9.214,826.1,22.65,828.7,2119.0,0,null_product
662a0f6e-2b78-410d-9d82-64af1bd9ff50,2026-06-06,2026-06-06T13:18:54,LINE-C,DSF-1550,OP-102,0.313,9.3,837.9,22.11,1174.6,3122.0,0,
b450b656-0ade-4709-8afb-38c5e02e2963,2026-06-06,2026-06-06T11:32:30,LINE-C,OM4-50,OP-103,0.2109,8.044,787.4,23.6,1023.6,1237.0,0,
4853822d-0881-469f-97f3-cb9040c57fbc,2026-06-06,2026-06-06T07:02:42,LINE-C,SMF-28,OP-102,0.2287,9.097,719.5,21.59,917.1,1432.0,0,
5d88b3c8-0763-4bb8-8f60-9eeb460ea210,2026-06-06,2026-06-06T10:01:18,LINE-C,OM3-50,OP-101,0.2194,9.18,868.5,24.75,972.8,3222.0,1,
2ceb8b38-783c-4c56-83ea-846d15524daa,2026-06-06,2026-06-06T09:29:00,LINE-A,OM3-50,OP-102,0.2851,8.891,719.0,20.4,1143.7,2188.0,0,
f19d1f13-e83d-4358-8bcf-b6be5fe49c31,2026-06-06,2026-06-06T10:23:09,LINE-A,,OP-102,0.3362,9.213,763.9,21.18,1069.5,2139.0,0,null_product
3fe49da4-0ad1-42e6-99ff-d30a8a36a1e6,2026-06-06,2026-06-06T10:35:30,LINE-A,OM4-50,OP-104,0.2655,9.05,767.1,18.69,980.7,409.0,0,
d8ddf278-734a-4bb6-83b9-dbe4752d6240,2026-06-06,2026-06-06T07:24:33,LINE-C,OM3-50,OP-104,0.283,9.395,894.0,22.27,826.3,1871.0,0,
d02a0c29-c4dc-44db-bd77-3f644243d1ff,2026-06-06,2026-06-06T07:31:12,LINE-A,OM4-50,OP-104,0.2556,8.101,798.8,19.53,1164.5,4479.0,0,
5d555cf6-dd50-4ddd-bbae-1bdf4b8d2b6c,2026-06-06,2026-06-06T09:11:54,LINE-A,DSF-1550,OP-104,0.3181,8.987,873.3,20.3,1034.4,1499.0,0,
b068cf05-03ad-4cd8-a4a0-57719812755f,2026-06-06,2026-06-06T08:59:33,LINE-C,DSF-1550,OP-103,0.2097,8.247,832.9,19.91,861.6,1838.0,0,
3bc2ac1a-b613-4c15-8f3e-30ea038d6ba9,2026-06-06,2026-06-06T11:17:18,LINE-C,DSF-1550,OP-103,0.2825,8.066,824.2,20.05,1101.8,-490.0,1,negative_throughput
40768215-6eb8-47b1-a492-77c1d0fe135b,2026-06-06,2026-06-06T08:00:39,LINE-C,OM4-50,OP-102,0.2266,8.23,787.6,22.25,1078.7,4904.0,0,
9e288f81-581f-4003-a2ae-924e4d2fd6e8,2026-06-06,2026-06-06T13:24:36,LINE-C,OM3-50,OP-103,0.2096,8.308,715.1,19.58,836.6,1372.0,0,
3d3afd41-cd32-4afd-9451-235120a957b1,2026-06-06,2026-06-06T10:36:27,LINE-A,SMF-28,OP-101,0.2072,9.462,760.8,22.92,841.2,4385.0,0,
